,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
97004,97004,The world building is excellent making us care about the apes with also acknowledging what came before.,Hector M,2024-05-10,world building excellent making u care ape also acknowledging came,positivo
97005,97005,"BAD BAD BAD BAD

Not Enough Action 
 Great Sspecial Effects  and Make Up 
It was Super Slow",bill r,2024-05-10,bad bad bad bad enough action great special effect make super slow,negativo
97006,97006,The story is longer than it should be. It's a little boring. The previous movies were way better.,Bence K,2024-05-10,story longer little boring previous movie way better,positivo
97007,97007,What a wonderful MOVIE!,Ruben,2024-05-10,wonderful movie,positivo
97008,97008,"Wow, what a spectacle! Vibes of the original 1968 film mixed with today's awesome special effects, Kingdom is utterly engrossing, both in solid characterization and world-building. Definitely one of the top 3 best in the long-lived franchise. Definitely fantastic in Imax.",,2024-05-10,wow spectacle vibe original film mixed today awesome special effect kingdom utterly grossing solid characterization worldbuilding definitely one top best longlived franchise definitely fantastic max,positivo
97009,97009,"The action, suspense and drama kept me on the edge of my seat for the entire movie!",Norm G,2024-05-10,action suspense drama kept edge seat entire movie,neutro
97010,97010,Subtle visual and audio callbacks to the original movie were a nice touch.,Michael G,2024-05-10,subtle visual audio rollback original movie nice touch,positivo
97011,97011,"The visuals are amazing and there are some pretty interesting new characters. The downside is the new lead (Sorry, he's no Caesar) and a bland human protagonist. But there are some ideias I am curious to see being done in a sequel.",Camila F,2024-05-10,visuals amazing pretty interesting new character downside new lead sorry he cesar bland human protagonist ideas curious see done sequel,positivo
97012,97012,"2nd best ""Planet Of The Apes"" movie in the quadrilogy but the ending was extremely confusing and didn't really fit with the rest of the films story",,2024-05-10,nd best planet ape movie quadrilogy ending extremely confusing didnt really fit rest film story,positivo
97013,97013,"The fourth installment in the Planet of the Apes franchise was a classic hero's journey story with a strong willed, yet naïve protagonist who battles his ideals with his evolution counter part while trying to get back his family from an ego crazed ape in this beautiful post apocalyptic world that Wes Ball has created.",Sebastian S,2024-05-10,fourth installment planet ape franchise classic hero journey story strong willed yet naïve protagonist battle ideal evolution counter part trying get back family ego crazed ape beautiful post apocalyptic world wes ball created,positivo
97014,97014,"Great movie with a good story, it ties into the Caesar story line a little, but its a story all its own.",Josh B.,2024-05-10,great movie good story tie cesar story line little story,positivo
97015,97015,As I was raised on the classic Planet of the Apes movies I was not particularly fond of the story line of this movie.,Tim C,2024-05-10,raised classic planet ape movie particularly fond story line movie,positivo
97016,97016,"It's the worst part of the planet apes.
Huge letdown.",,2024-05-10,worst part planet ape huge meltdown,negativo
97017,97017,Amazing movie! I was thrilled from the beginning to the end! Im excited for the next couple movies!,Josh,2024-05-10,amazing movie thrilled beginning end im excited next couple movie,positivo
97018,97018,"I think they want make planet apes universe but I think its not necessary,i hope this is the end",Fachrul Ulum F,2024-05-10,think want make planet ape universe think necessary hope end,positivo
97019,97019,"This was an Amazing movie with great filming
The introduction of New Characters, and a Good Plot ! Obviously Planting seeds for a Sequel, it Breathed New Life into the Franchise !
This was a LONG WAY, from Charlton Heston and the Statue of Liberty 🗽 👍👍⭐️⭐️⭐️⭐️⭐️",Brien B,2024-05-10,amazing movie great filming introduction new character good plot obviously planting seed sequel breached new life franchise long way charlton weston statue liberty 🗽 👍👍⭐️⭐️⭐️⭐️⭐️,positivo
98980,98980,Great movie but kind of long loved the details and action all the way through,Timothy,2024-05-10,great movie kind long loved detail action way,positivo
98981,98981,To be as long as it was it seem to have had plenty holes in the storyline. Fell short,Jerry,2024-05-10,long seem plenty hole storyline fell short,neutro
98982,98982,This movie was stupid with a confusing ending.,kathy,2024-05-10,movie stupid confusing ending,negativo
98983,98983,Amazing! What a great escape to this re-imagined world called the Planet of the Apes. Saw this movie in IMAX and dis not disappoint. It exceeded expectations. The eagles are great additional characters to this epic battle of species trying to co-exist. Must see this on the biggest screen possible.,Eddie M,2024-05-10,amazing great escape remained world called planet ape saw movie max dis disappoint exceeded expectation eagle great additional character epic battle species trying coexist must see biggest screen possible,positivo
98984,98984,"A great beginning to a new planet of the apes trilogy. I loved the heightened dystopian imagery, and I loved seeing Cesar revered as a God and his teachings being interpreted and many different ways among the ape clans. 10 out of 10 movie.!",Nick,2024-05-10,great beginning new planet ape trilogy loved heightened dystopian imagery loved seeing cesar revered god teaching interpreted many different way among ape clan movie,positivo
98985,98985,"Great animation / pictures.

Watch this for the sake of the picture, don't expect much from the story. 

Apes lack of development (Hundreds of year has passed but still using sticks). 
New main character (noah) lacks of purpose, human character (Mea) lacks of purpose.
Lacks of guns (no way apes didn't found any).
Flood scene (the water level Shouldn't reach that high).
human base camp (too high tech, with these kind of tech no way they didn't began to advance). 
Mea found rifles (but only take hand gun helo). 
Eagle bonding (eagle village without using when under attack, too much screen time with no clear objection at the end).",Titus H,2024-05-10,great animation picture watch sake picture dont expect much story ape lack development hundred year passed still using stick new main character noah lack purpose human character mea lack purpose lack gun way ape didnt found flood scene water level shouldnt reach high human base camp high tech kind tech way didnt began advance mea found rifle take hand gun held eagle bonding eagle village without using attack much screen time clear objection end,positivo
98986,98986,"Vários anos após a morte de Cesar, os macacos se espalharam pelo mundo que é dominado por eles agora. Aqui conhecemos Noa, um chimpanzé do Clã da Águia, onde eles desenvolveram toda uma cultura relacionada à criação de águias. Tudo começa a mudar quando ele se encontra uma humana e, depois, a sua aldeia é atacada por um grupo de macacos mascarados, que levam vários membros presos, inclusive sua mãe e seus amigos mais próximos, Anaya e Soona. Noa então parte para resgatar o seu clã, encontrando novos parceiros até chegar a Proximus Cesar, um tirano que deturpa as palavras de Cesar para se tornar um grande conquistador. Apesar de algumas desconfianças, ele conseguiram dar continuidade à trilogia anterior, criando um personagem tão interessante quanto Cesar. Nesse caso, Noa. Além disso, o Raka, de Peter Macon, e o rei Proximus Cesar, de Kevin Durand, também são muito bem caracterizados pelos seus intérprestes, porém sofrem do mesmo mal: tão pouco tempo de tela para personagens tão interessantes. Além disso, o elenco que faz a captura de movimentos continua a alta qualidade dos filmes anteriores. O que conta contra o filme é adotar a famosa saga do herói, que já está muito batida, além do que lembra muito o início do filme anterior, onde Cesar e seus amigos também partem para ajudar os outros membros da aldeia. Outro ponto baixo é a escalação de Freya Allan, como Nova, a humana perseguida por Proximus. A inexpressividade dela cansa, principalmente porque ela tem que soar ambígua, pelo que ela representa. Ainda bem que os seus companheiros de cena conseguem segurar a cena. Cai em relação à trilogia anterior? Cai um pouco, sim. Mas talvez com o gancho no final, esta nova continuação acabe tão boa quanto à anterior.",Robson C,2024-05-10,several year cesar death monkey spread throughout world dominated nowhere know noa chimpanzee eagle clan developed whole culture related creation eagles start change human village attacked group masked monkey carry several arrested member including mother closest friend any soonanoa departs rescue clan finding new partner arrived proxies cesar tyrant misrepresent cesar word become great conquerordespite suspicion managed continue previous trilogy creating character interesting cesar case domain addition peter mason aka kevin brands king proxies cesar also well characterized interprets suffer evil little screen time interesting characters addition cast capture movement remains high quality previous filmswhat count movie adopt famous hero saga already beaten much remembers beginning previous movie cesar friend also leave help member villageanother low point lineup area allan new human persecuted proximusher inexpressiveness tire mainly sound ambiguous representsgood thing fellow scene hold scenefall relation previous trilogy fall little debut perhaps hook end new continuation end good previous one,positivo
98987,98987,This movie was fantastic. The ending of the movie had me on the edge of my seat. I plan on seeing it again.,Andre E,2024-05-10,movie fantastic ending movie edge seat plan seeing,positivo
98988,98988,Just ok and void of emotion,Michael,2024-05-10,ok void emotion,positivo
98989,98989,"This film has a credible script and storyline to make it a great part of the planet of the apes story 
I loved “ war for the planet of the apes “ and after being very patient I wasn’t disappointed by this new sequel",Gwenael P,2024-05-10,film credible script storyline make great part planet ape story loved “ war planet ape “ patient ’ disappointed new sequel,positivo
98990,98990,Beautiful and well-acted. It also left me with quite a bit to think about. A worthy follow-up!,Spencer S,2024-05-10,beautiful wellacted also left quite bit think worthy followup,positivo
98991,98991,Solid movie. Still hard to follow the last installment. I think is a good start.,Luis C,2024-05-10,solid movie still hard follow last installment think good start,positivo
98992,98992,We did 4D on opening night and that elevated the experience.  Thought provoking storyline with an eye-opening ending.,Michelle,2024-05-10,opening night elevated experience thought provoking storyline reopening ending,negativo
98993,98993,Movie was awesome!  When is the next one?  Make a series!!!!,Christina,2024-05-10,movie awesome next one make series,positivo
98994,98994,"A worthy successor to the previous Apes trilogy! I was skeptical that there was an actual story to be told after the events of the last film but I was pleasantly surprised that there actually was. The movie is very entertaining and it does have its emotional parts, a hallmark of the earlier Apes films. The CGI is breathtaking and the world building is a feast for the eyes. Even though the protagonist, Noa, isnt as lovable as Caesar, he comes super close and stands his own ground. I loved how this film ended and it opens the door to endless possibilities of story telling. Can't wait for the next installment! Give it to me now!",Carlos D,2024-05-10,worthy successor previous ape trilogy skeptical actual story told event last film pleasant surprised actually movie entertaining emotional part hallmark earlier ape film cgi breathtaking world building feast eye even though protagonist noa isnt movable cesar come super close stand ground loved film ended open door endless possibility story telling cant wait next installment give,positivo
98995,98995,I was pleasantly surprised by this movie and look forward to a sequel. I think it helped a bit that I rewatched ALL of the Planet of the Apes movies again (including the older ones). I was impressed with the special effects and look forward to seeing where the next movie takes us. I was particularly fascinated with Raka's character and I really felt I was watching an Orangutan talk.,JH H,2024-05-10,pleasant surprised movie look forward sequel think helped bit reached planet ape movie including older one impressed special effect look forward seeing next movie take u particularly fascinated areas character really felt watching orangutan talk,positivo
98996,98996,Beautiful visuals and starts hot from the beginning of the movie and stays hot through the end! The actors who play these apes were amazing! HAVE A WONDERFUL DAY!!,Zane B,2024-05-10,beautiful visuals start hot beginning movie stay hot end actor play ape amazing wonderful day,positivo
98997,98997,This Movie just didn’t do it for  me. It was a long drawn out disaster of a Movie. The story line or lack thereof SUCKED.,Maurice 2,2024-05-10,movie ’ long drawn disaster movie story line lack thereof sucked,negativo
98998,98998,"I was able to continue because of Cesar's legacy, thus I awarded it an impressive four stars out of five for above-average enjoyment. The fourth book had a brand-new plot, a completely fresh group of people, intriguing locales, thrilling action-packed adventures, and even some brutality involved. Despite the overwhelming dominance, humanity still has hope thanks to a group of smart survivors who had gathered around a bunker base of operations to create the first line of communication with other unexplored enclave.",Rgas D,2024-05-10,able continue cesar legacy thus awarded impressive four star five aboveaverage enjoyment fourth book branded plot completely fresh group people intriguing locale thrilling actionpacked adventure even brutality involved despite overwhelming dominance humanity still hope thanks group smart survivor gathered around bunker base operation create first line communication unexplored enclave,positivo
98999,98999,It took a while to get going and had some up and down moments but the second half of the film was on par with Dawn and War and had a very satisfying ending that was left open for sequels. The CGI in this film is definitely the best in the franchise and the new characters are very likeable and they do a great job at paying respect to Caesar. I'm realling looking forward to where they go next with this franchise,Anthony D,2024-05-10,took get going moment second half film par dawn war satisfying ending left open sequel cgi film definitely best franchise new character liable great job paying respect cesar im recalling looking forward go next franchise,positivo
100980,100980,Anyone who loves the entire Planet of the Apes franchise will love this movie. But it is a slower movie that if you are not trying to decipher as you watch may not be as rewarding to you for it was for me.,James H,2024-05-10,anyone love entire planet ape franchise love movie slower movie trying decipher watch may rewarding,positivo
100981,100981,Kept me glued to the screen the entire time!  It leaves you thinking there will be another one soon!,Timothy R,2024-05-10,kept glued screen entire time leaf thinking another one soon,neutro
100982,100982,"Overall it was a great addition to Planet of the Aps saga, great visuals and great characters. The overall story was a bit disjointed at times, but also kept me hooked throughout the whole movie. Definitely would recommend seeing this in the theaters.",josh m,2024-05-10,overall great addition planet aps saga great visuals great character overall story bit disjointed time also kept hooked throughout whole movie definitely would recommend seeing theater,positivo
100983,100983,This movie was amazing,Ferris M,2024-05-10,movie amazing,positivo
100984,100984,"I think the movie is great, it maintains interest for more than two hours and respects the old movies. Great CGI work and good performances.",Manuel S,2024-05-10,think movie great maintains interest two hour respect old movie great cgi work good performance,positivo
100985,100985,that case when you ask “why was this done?”,John S,2024-05-10,case ask “ done ”,neutro
100986,100986,"II loved it. I thought it started slow, but has a strong finish. . It was la wild right . Just watching the apes and gorillas who fascinating! 🤩 I was just looking forward to it, and I was not disappointed.",chris p,2024-05-10,ii loved thought started slow strong finish la wild right watching ape gorilla fascinating 🤩 looking forward disappointed,positivo
100987,100987,"Kingdom of the Planet of the Apes
The visual effects are impressive and the camera masterfully captures the motion capture of the apes, creating an exciting atmosphere.
Unfortunately, missing emotional moments and key theses that made the previous movies grab the viewer.
There is room for development in this movie, the next parts will probably clarify everything.",Vladimir  O,2024-05-10,kingdom planet ape visual effect impressive camera masterful capture motion capture ape creating exciting atmosphere unfortunately missing emotional moment key thesis made previous movie grab viewer room development movie next part probably clarify everything,positivo
100988,100988,Fantastic movie and incredible start to a new Planet of the Apes trilogy!,Bryan M,2024-05-10,fantastic movie incredible start new planet ape trilogy,positivo
100989,100989,"WHAT A WONDERFUL DAY!

Just got out of the theatre. If you love Planet of the Apes or are a fan of the series, this new instalment is no different. The movie still holds its core essence from the previous films and gives you similar vibes (in a good way). I loved this film and a new chapter has officially begun. Can’t wait to see how this new trilogy takes shape. I’d recommend this. For me 8/10.",,2024-05-10,wonderful day got theatre love planet ape fan series new instalment different movie still hold core essence previous film give similar vibe good way loved film new chapter officially begun ’ wait see new trilogy take shape ’ recommend,positivo
100990,100990,Best planet of the apes film yet sad about ceaser but YEAH!,DYLANZS W,2024-05-10,best planet ape film yet sad ceased yeah,positivo
100991,100991,Good movie not great story was good but wanted more action entertaining but not as good as the first three but still worth watching,Jason S,2024-05-10,good movie great story good wanted action entertaining good first three still worth watching,positivo
100992,100992,It was good the storyline was like rise of planet of the apes but with different characters the way that the movie kick off made me cry but this noa character isn’t that bad of course he young and scared but the film was amazing I give it a rating 9/10,Godzilla b,2024-05-10,good storyline like rise planet ape different character way movie kick made cry noa character ’ bad course young scared film amazing give rating,negativo
100993,100993,"Acting was good. CGI was good. But, the storyline was just shallow. This movie felt like a filler episode that you can skip. It's not worth the money to go see it in theater. Don't waste your time and money like I did. I took my family to see it in Dolby theater at AMC, and I regret it. Rise, Dawn, and War of the Planet of Apes are the best.",GM,2024-05-10,acting good cgi good storyline shallow movie felt like filler episode skip worth money go see theater dont waste time money like took family see dolly theater amc regret rise dawn war planet ape best,positivo
100994,100994,"The worst movie I’ve seen in a while, it’s like trying to listen to a pre schooler talk the whole time, the plot is horrible and corny, I’d recommend watching if you like seeing a wimpy ass main character get his ass whooped the whole movie.",Drew,2024-05-10,worst movie ’ seen ’ like trying listen pre schooner talk whole time plot horrible corn ’ recommend watching like seeing simply as main character get as hooped whole movie,negativo
100995,100995,"#KingdomOfThePlanetOfTheApes is an absolute epic triumph & a worthy new installment to the Planet Of The Apes franchise! 

Not only does it give us great new characters, but it builds an amazing story & great lore, while interweaving all three. 

If more sequels are made, I’m in!",Hayden S,2024-05-10,kingdomoftheplanetoftheapes absolute epic triumph worthy new installment planet ape franchise give u great new character build amazing story great lore interweaving three sequel made ’,positivo
100996,100996,"its not so bad would have loved to see more of the red head dude give more info to make the main characters have a reason for their bond. I did check my watch a few times during the movie so it did get pretty slow for a while. and for some reason the bad guy was too thin, not enough story given for him and his motivations. also there seems to be a lot of speaking intelligent humans more then enough to grab a few tanks and just drive around taking out ape city's.  they will make more and I will keep watching them. the eagles thing was put on a bit strong how could they not help him win in the end? would have been nice to not see that coming from the first few min of the movie.",Kevin P,2024-05-10,bad would loved see red head dude give info make main character reason bond check watch time movie get pretty slow reason bad guy thin enough story given motivation also seems lot speaking intelligent human enough grab tank drive around taking ape city make keep watching eagle thing put bit strong could help win end would nice see coming first min movie,positivo
100997,100997,"Great sequel to the previous trilogy, set 300 years later. Several nods(Easter eggs) to the original film from 1968.",Gordon,2024-05-10,great sequel previous trilogy set year later several nodseaster egg original film,positivo
100998,100998,story line was on point!,Mike,2024-05-10,story line point,neutro
100999,100999,It was a really good story. Can’t wait for the next! Just really needed more action like the other movies.,Dylan,2024-05-10,really good story ’ wait next really needed action like movie,positivo
103000,103000,"I really wanted this movie to be great, but instead I exited the theater feeling stunned at how terribly directed this movie was. So many disconnected ideas, the demeanor between characters is off, the ocean filling the bunker scene where apparently a 20ft high water line can travel up the bunker corridor like 100ft; makes zero sense. So many details were off, it is a sad day for Planet of the Apes fans.",Tony A,2024-05-10,really wanted movie great instead exited theater feeling stunned terribly directed movie many disconnected idea demeanor character ocean filling bunker scene apparently ft high water line travel bunker corridor like ft make zero sense many detail sad day planet ape fan,positivo
103001,103001,The movie was too long and it didn’t give me the thrill like the other ones did. It could have been at least 30 minutes shorter. I guess my expectations were too high.,Ben,2024-05-10,movie long ’ give thrill like one could least minute shorter guess expectation high,positivo
103002,103002,Went in with high expectations. Left in shock at how great the movie ended up being.,Weldon B,2024-05-10,went high expectation left shock great movie ended,positivo
103003,103003,"Great visuals, great characters--Noa, Proximus, and May brought it and the movie had a very emotional ending.   I hope this move is the start to another great trilogy.",D C,2024-05-10,great visuals great charactersnoa proxies may brought movie emotional ending hope move start another great trilogy,positivo
103004,103004,This film continues on with amazing videography and added new stories and concepts. Really enjoyed the characters and realism of it. Bravo,Ken B,2024-05-10,film continues amazing videography added new story concept really enjoyed character realism bravo,positivo
103005,103005,"Have loved all the Planet of the Apes movies, from the '60s/'70s version to the latest trilogy (2011-2017). The only stinker was the Wahlberg one. Kingdom continues the excellence. I wasn't sure what to expect, but I was completely drawn in. Looking forward to the next one (given the ending, this must be a new trilogy).",Derek,2024-05-10,loved planet ape movie s version latest trilogy sticker wahlberg one kingdom continues excellence wasnt sure expect completely drawn looking forward next one given ending must new trilogy,positivo
103006,103006,Very boring and slow narration. Couldn't really connect to the story.,Prashu G,2024-05-10,boring slow narration couldnt really connect story,negativo
103007,103007,"By now I thought the franchise would have grown stale by now, but this franchise is the gift that keeps on giving. While, the 2010's trilogy may be over, this one picks up where it left off and makes sure you know it. It's a great new start to kick off the new trilogy while keeping the same tone, but giving you something entirely new while doing so.",Lennon  B,2024-05-10,thought franchise would grown stale franchise gift keep giving trilogy may one pick left make sure know great new start kick new trilogy keeping tone giving something entirely new,positivo
103008,103008,"Worth the watch. Beautiful scenic landscape, great music. A nice continuation of the Planet of the Apes. The story feels unfinished to allow a part 2 and 3 of the new character.",MoviebuzzE R,2024-05-10,worth watch beautiful scenic landscape great music nice continuation planet ape story feel unfinished allow part new character,positivo
103009,103009,This Movie was amazing from the CGI to the visuals to the plot and characters this was a great way to bring back the plant of the apes series and I’m looking forward to more planet of the apes movies after this one. Wes Ball knew how to continue greatness and Noah is a very likable character that’s the fans will love,William W,2024-05-10,movie amazing cgi visuals plot character great way bring back plant ape series ’ looking forward planet ape movie one wes ball knew continue greatness noah liable character ’ fan love,positivo
103010,103010,"Excellent!  Good story, good acting, wonderful technically ‼️",First L,2024-05-10,excellent good story good acting wonderful technically ‼️,positivo
103011,103011,Cool story and entertaining.,,2024-05-10,cool story entertaining,positivo
103012,103012,Awesome film. Loved every minute of it. Looking forward in seeing where the story goes next.,John & T,2024-05-10,awesome film loved every minute looking forward seeing story go next,positivo
103013,103013,"Very well done, engaging, Mzing scenery and detail, and an amazing score.  Loved it all around.  Seemed a little slow to start BUT it was necessary and contributed greatly to my appreciation of the character development and back stories.  This one was LOOOONG folks so be prepared to settle in for an almost 3 hour experience (counting trailers).  Still, my dad wants to go see it and I don't mind sitting through it again with him.",Webster P,2024-05-10,well done engaging ming scenery detail amazing score loved around seemed little slow start necessary contributed greatly appreciation character development back story one looking folk prepared settle almost hour experience counting trailer still dad want go see dont mind sitting,positivo
103014,103014,"Pales in comparison to the Caesar trilogy. Boring, dumb, awful sound mixing. Complete let down, even the ape designs besides the pro and ant were awful",,2024-05-10,pale comparison cesar trilogy boring dumb awful sound mixing complete let even ape design besides pro ant awful,negativo
103015,103015,"Left the movie feeling a bit underwhelmed. First half was pretty good but somewhere along the lines it lost its touch for me, think it was more of a setup movie similar to how Rise of the Planet of the Apes was. Overall it’s worth a watch but lower your expectations and don’t expect it to leave you as thrilled as any of the first three movies did.",Wesson P,2024-05-10,left movie feeling bit underwhelmed first half pretty good somewhere along line lost touch think setup movie similar rise planet ape overall ’ worth watch lower expectation ’ expect leave thrilled first three movie,positivo
103016,103016,Precious time I can’t get back last planet of the apes was the butt cheeks this one was the tissue if you get we’re I’m going movie was trash,deangelo,2024-05-10,precious time ’ get back last planet ape butt cheek one tissue get ’ ’ going movie trash,positivo
103017,103017,"one of the best movies of the year so far,definetly a great sequel to one of the most impressive trilogies of all time",Paulo Renato R,2024-05-10,one best movie year fardefinetly great sequel one impressive trilogy time,positivo
103018,103018,The movie is long and slow. I even dozed off a time or two. I agree you could watch this movie as a stand alone without any knowledge of the others. However it would definitely leave you with many questions. The digitization is pretty incredible and everything feels very real. The storyline is ok but just another story. I’d have liked the movie to begin sooner than many many generations later. None of the current characters were any part of the end of the last movie. Including the little girl. So one would have to think that at some point right after the last movie humans and apes must have coexisted for a period of time. So what happened?  Overall worth seeing. But the storyline could have been better.,debbie,2024-05-10,movie long slow even dozen time two agree could watch movie stand alone without knowledge others however would definitely leave many question digitization pretty incredible everything feel real storyline ok another story ’ liked movie begin sooner many many generation later none current character part end last movie including little girl one would think point right last movie human ape must consisted period time happened overall worth seeing storyline could better,positivo
103019,103019,"What is this some sort of planet of the eagles? I didn't like any of the characters or their decisions, a character at the end for some reason sides with the human even though no experience he has had make that decision make sense. But really the main problem is it's boring with nothing new to add and no indication that this world will eventually become the planet of the apes. Positives, it looks great and the music overall was good especially in a callback scene. Oh and yeah who cares about the eagles Jesus they take some much away from the film it almost felt like they were trying to do an avatar type of thing but naaa it doesn't work. See it anyway lol so we get more hopefully better films.",August S,2024-05-10,sort planet eagle didnt like character decision character end reason side human even though experience make decision make sense really main problem boring nothing new add indication world eventually become planet ape positive look great music overall good especially rollback scene oh yeah care eagle jesus take much away film almost felt like trying avatar type thing aaa doesnt work see anyway lol get hopefully better film,positivo
105040,105040,"If you like the first three at all, you'll love it. 🔥🔥🔥",,2024-05-10,like first three you love 🔥🔥🔥,positivo
105041,105041,Great movie ! Definitely a different side of a story,Yesenia,2024-05-10,great movie definitely different side story,positivo
105042,105042,“What a wonderful day!” They all said in unison.,José,2024-05-10,“ wonderful day ” said unison,positivo
105043,105043,Much slower than expected. Overall it was a solid movie but a step down from the last trilogy.,victor P,2024-05-10,much slower expected overall solid movie step last trilogy,positivo
105044,105044,I recently re watched the 2014 film and the 2017 film this month prior to this release to be refreshed and I love how this film connected the dots and kept the Cesar plot with this new film. Yes history was twisted as always. I feel this movie leads with the thought in my mind is humans are smarter and will be the ruler of the planet. However how will they treat apes that is to be determined because at the end she was holding her pistol behind her back (just in case) it shows the un trust and she was determined to have humans rule once again however had sympathy for apes though. This movie ended with an obvious continuation of another ape movie and it seems humans will be taking back Earth. However I feel they don't want to just wipe out the apes they just want to fix it how it was. Before the virus.,EXPERT R,2024-05-10,recently watched film film month prior release refreshed love film connected dot kept cesar plot new film yes history twisted always feel movie lead thought mind human smarter ruler planet however treat ape determined end holding pistol behind back case show un trust determined human rule however sympathy ape though movie ended obvious continuation another ape movie seems human taking back earth however feel dont want wipe ape want fix virus,positivo
105045,105045,Loved it !! Love this series the music throwback was beautiful,Katherine W,2024-05-10,loved love series music throwback beautiful,positivo
105046,105046,Nothing was really added to the series. This seemed like a wanna be spin off but became a sequel with so much connection to the prequels. The slow build to a very anticlimactic ending was rough to sit through. Had it's charms but overall an average movie going experience.,Ro,2024-05-10,nothing really added series seemed like wan na spin became sequel much connection prequel slow build anticlimactic ending rough sit charm overall average movie going experience,positivo
105047,105047,I did not like the ending,Maria D,2024-05-10,like ending,positivo
105048,105048,The movie is a good start for a new trilogy. The story is much more simple than WAR and DAWN but KINGDOM makes up for it in world-building and action.,Jonathan C,2024-05-10,movie good start new trilogy story much simple war dawn kingdom make worldbuilding action,negativo
105049,105049,To tell the truth everything was amazing from start to finish,Cheetah,2024-05-10,tell truth everything amazing start finish,positivo
105050,105050,Awful waste of time and money,Tater,2024-05-10,awful waste time money,negativo
105051,105051,"Awe-inspiring visuals, as has become standard for the franchise. An effective introduction to a new generation of apes, with highlights on Owen Teague and Kevin Durand. Apes together still strong.",Bill D,2024-05-10,aweinspiring visuals become standard franchise effective introduction new generation ape highlight owen league kevin during ape together still strong,positivo
105052,105052,Wow. That made me emotional! You should definitely give this a watch! I hope we get a new trilogy!,Jaydi,2024-05-10,wow made emotional definitely give watch hope get new trilogy,positivo
105053,105053,"I was worried they’d ruin the franchise but I was wrong. I’m so happy. They did a fantastic job with the cgi, writing and cinematography. Can’t wait for the next movie.",Dillon R,2024-05-10,worried ’ ruin franchise wrong ’ happy fantastic job cgi writing cinematography ’ wait next movie,negativo
105054,105054,Love the new movie.  Story line was good as was the action.  Already looking forward to the next one.,Michael R,2024-05-10,love new movie story line good action already looking forward next one,positivo
105055,105055,Kind of slow and new characters that didnt grab my attention.,Bobby P,2024-05-10,kind slow new character didnt grab attention,positivo
105056,105056,Very slow movie and the payoff isn't worth the wait.,Michael S,2024-05-10,slow movie payoff isnt worth wait,negativo
105057,105057,"Went in with medium expectations and was wonderfully surprised by the quality of the story, which was layered and clever. The action was great, made even better by the XD chair I was in. It was intelligent and relevant action, not nonstop, in keeping with the narrative, and believable (you know, for a movie about talking apes and all). Really well done!",Matt McWright,2024-05-10,went medium expectation wonderfully surprised quality story layered clever action great made even better xd chair intelligent relevant action nonstop keeping narrative believable know movie talking ape really well done,positivo
105058,105058,How did they pull this off ? Absolutely beautiful.,Carlos,2024-05-10,pull absolutely beautiful,positivo
105059,105059,Nothing special. It was okay. Not worth 30$ though.,Philip F,2024-05-10,nothing special okay worth though,negativo
107100,107100,Better than I thought it was going to be. Great special effects.,Rod O,2024-05-10,better thought going great special effect,positivo
107101,107101,Great addition to the storyline. If you liked the rebooted Caesar series you will enjoy this movie!,Benjamin J,2024-05-10,great addition storyline liked reported cesar series enjoy movie,positivo
107102,107102,"Really well done! Maybe lulled a little 3/4 way through but pulled it out in the end.
Obviously going to be another!!!
Who needs real actors anymore...",Bruce H,2024-05-10,really well done maybe pulled little way pulled end obviously going another need real actor anymore,positivo
107103,107103,this is a must see movie,Tracy,2024-05-10,must see movie,neutro
107104,107104,This Planet of the Apes was disappointing. The story could've been told in 45 minutes but was stretched out to 2.5 hours so a sequel can be created. The bulk of the dialogue didn't add to character development and was lacklustre at best. The plot's simplicity and lack of nuance left me uninterested at several points during the film. As a lover of film and the arts in general; I sincerely hope this isn't an indication of where the industry is headed.,Matt D,2024-05-10,planet ape disappointing story could told minute stretched hour sequel created bulk dialogue didnt add character development lackluster best plot simplicity lack nuance left uninterested several point film lover film art general sincerely hope isnt indication industry headed,positivo
107105,107105,Loved everything about the movie,Norman E,2024-05-10,loved everything movie,positivo
107106,107106,movie was ok I was expecting better story,Michael,2024-05-10,movie ok expecting better story,positivo
107107,107107,"I was locked in throughout the entire movie. Compelling story, amazing writing, amazing action, good balance of comedy and suspense and the  character development for the protagonist was my favorite thing about this movie. Every character was amazing in there own way, even if they were wasted or were frustrating to deal with. During the final battle it was hard to route either Proximus or Noa cause they all had motivations for there own kind, it was excellent. The ending was also kinda confusing, like you can get what there setting up but it could been executed better. Those are the only problems I have but overall Disney didn’t screw up the Ape reboot franchise and it’s really good as Rise, but will never top how goated Dawn and War was.",Jacob L,2024-05-10,locked throughout entire movie compelling story amazing writing amazing action good balance comedy suspense character development protagonist favorite thing movie every character amazing way even wasted frustrating deal final battle hard route either proxies noa cause motivation kind excellent ending also kinda confusing like get setting could executed better problem overall disney ’ screw ape reboot franchise ’ really good rise never top coated dawn war,positivo
107108,107108,A horrible bore. Again Disney gives the key to a hack and ruins another franchise,Homey J,2024-05-10,horrible bore disney give key hack ruin another franchise,negativo
107109,107109,"Movie was kind of slow, not what I expected, thought there would be more action.",Nicholas L,2024-05-10,movie kind slow expected thought would action,positivo
