,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
14334,14334,"It is absolutely mind boggling how much high quality content Final Fantasy VII: Rebirth has. There is so much to do and find while exploring, the combat is very engaging and the story is incredible. This game will easily win numerous GOTY awards.",Fuzi,2024-03-02,absolutely mind bowling much high quality content final fantasy vii rebirth much find exploring combat engaging story incredible game easily win numerous got award,positivo
14335,14335,"Um excelente remake e uma história foda, sem dúvida o melhor  jogo do ano até agora.",Edivan,2024-03-02,excellent remake fucking story doubt best game year far,positivo
14336,14336,"Or the game has its imperfections, but it's certainly a top-notch game and deserves a high score.",qqatjapan,2024-03-02,game perfection certainly topnotch game deserves high score,positivo
14337,14337,"Tifa is the best. This game has Tifa with different clothes, I like this. Hope that DLC can include more Tifa show.",WCKWCK,2024-03-02,tica best game tica different clothes like hope dlc include tica show,positivo
14338,14338,"Anyone one who has bad score is paid off to make the Game seem worse. This game is honestly one of the best ever! Beautiful environment, I just keep wanting to see what happens next! The games are fun!",TyshinOG,2024-03-02,anyone one bad score paid make game seem worse game honestly one best ever beautiful environment keep wanting see happens next game fun,positivo
14339,14339,"Ireally liked the first part but rebirth is for me the worst ff and a big let down.

It is basically an open world game with boring objectives and clunky collision detection. In addition it is filled eith genshin type mini games most know from mobile phones.",jcanfis,2024-03-02,really liked first part rebirth worst ff big let basically open world game boring objective clunky collision detection addition filled with genshin type mini game know mobile phone,negativo
14340,14340,"""Final Fantasy VII Rebirth"" is a testament to the enduring legacy and love that fans and creators alike hold for the original ""Final Fantasy VII,"" a game that originally graced the world over 25 years ago. This remake is not merely a retelling but a reimagining that breathes new life into the beloved story, characters, and world of Gaia, 
demonstrating an unparalleled commitment to both preserving and enhancing the essence of the original.From the onset, it's clear that the developers at Square Enix have poured their hearts and souls into this project. The attention to detail is meticulous, from the reimagined yet faithful character designs to the expansive, beautifully rendered environments that feel both nostalgic and new. The developers have walked a fine line between innovation and preservation, updating the gameplay mechanics with a modern action-RPG twist that retains the strategic depth of the original's turn-based system, making it accessible to newcomers and satisfying for **** narrative depth of ""Final Fantasy VII Rebirth"" is where the game truly shines. The developers have taken great care to expand on the storylines of beloved characters, providing new insights and emotional depth that were not as explored in the original game. This approach enriches the overall experience, making every moment feel significant and every character's journey more **** music and sound design deserve special mention. The iconic score has been reimagined with orchestral arrangements that evoke a wide range of emotions, from nostalgia to excitement, enhancing every scene and battle. The voice acting is top-notch, bringing the characters to life in a way that text alone could never achieve.However, what makes ""Final Fantasy VII Rebirth"" truly remarkable is its ability to resonate with players on a personal level. It's a journey that reflects on themes of love, loss, and the fight against insurmountable odds, themes that are timeless and universal. The game manages to evoke a sense of wonder and adventure, while also providing a space for reflection on the human condition and our impact on the **** conclusion, ""Final Fantasy VII Rebirth"" is more than a game; it's a labor of love that honors its source material while forging its own path. It's a rare piece of art",AlbertWesker,2024-03-02,final fantasy vii rebirth testament enduring legacy love fan creator alike hold original final fantasy vii game originally graced world year ago remake merely retelling remaining breaches new life beloved story character world gain demonstrating unparalleled commitment preserving enhancing essence originalfrom onset clear developer square enix poured heart soul project attention detail meticulous remained yet faithful character design expansive beautifully rendered environment feel nostalgic new developer walked fine line innovation preservation updating gameplay mechanic modern actionrpg twist retains strategic depth original turnbased system making accessible newcomer satisfying narrative depth final fantasy vii rebirth game truly shine developer taken great care expand storyline beloved character providing new insight emotional depth explored original game approach enriched overall experience making every moment feel significant every character journey music sound design deserve special mention iconic score remained orchestral arrangement evoke wide range emotion nostalgia excitement enhancing every scene battle voice acting topnotch bringing character life way text alone could never achievehowever make final fantasy vii rebirth truly remarkable ability resonate player personal level journey reflects theme love loss fight insurmountable odds theme timeless universal game manages evoke sense wonder adventure also providing space reflection human condition impact conclusion final fantasy vii rebirth game labor love honor source material forging path rare piece art,positivo
14341,14341,"The first one was a very good game, but this completely blows it away this has become my favorite game of all time absolutely stunning visuals amazing story so much fun Mini games.  This is for anyone who is a real big fan of JRPGs and anyone is general once you pick it up It’s very hard to put back down GOTY!!!",CrAzYPaPy,2024-03-02,first one good game completely blow away become favorite game time absolutely stunning visuals amazing story much fun mini game anyone real big fan drugs anyone general pick ’ hard put back got,positivo
14342,14342,"Gameplay and world are overall pretty fun, music is also gorgeous. I like the variety and importance they give to the side characters, which was missed from the later FF entries, though the over the top childish acting is kinda unbearable at times. I kept rolling my eyes over it.
I feel the story has lost impact. The changes they made only worsen the experience. The ending is the worst part, it's like watching a fanfiction unfold. If you played the OG you might be disappointed with some things, but it's still a fun game.",Pyrkagias,2024-03-02,gameplay world overall pretty fun music also gorgeous like variety importance give side character missed later ff entry though top childish acting kinda unbearable time kept rolling eye feel story lost impact change made worsen experience ending worst part like watching nonfiction unfold played og might disappointed thing still fun game,positivo
14343,14343,"The world is absolutely amazing to explore, the gameplay, combat are easy to learn, but will offer some challenge to master. Queen’s Blood the in game card game is addictive, and well thought out. I love how some side missions help strengthen your bond with your party members as you play the game.  This game is just a pleasure to play. Pick this up even if you aren’t a fan of the series. It’s just a fun time all around.",cgallen,2024-03-02,world absolutely amazing explore gameplay combat easy learn offer challenge master queen ’ blood game card game addictive well thought love side mission help strengthen bond party member play game game pleasure play pick even ’ fan series ’ fun time around,positivo
14344,14344,[SPOILER ALERT: This review contains spoilers.],pwjcm,2024-03-02,spoiler alert review contains spoiler,positivo
14345,14345,"A decidedly mixed-bag at 40+ hours in.

What is there to say about FFVII Rebirth? It feels less like the continued effort to 'remake' FFVII, and more like a videogame adaptation of a 100+ issue manga adaptation of FFVII. Gone is the more careful tone-crafting of VII remake and a pin-point focus on narrative, replaced with a wild mishmash of tone, an unfocused narrative meted out in misshapen, uneven chunks, dated open world design... and mini-games. So many mini-games.

Personally, I find the weird tonal imbalance to be the most off-putting aspect of play so far. Forty plus hours in, and FFVII Rebirth has spent ~90% of the game attempting to be a whacky, hilarious road trip/beach episode with Cloud and the gang-- only be to interrupted every so often with baldly-stated melodrama or cryptic, unexplained nonsense that only remotely makes sense if you've fully 'bought in' to the game's expanded media landscape. Want to know what the **** is going on? Well, play these four to five games, watch this movie, etc etc.

The 'open world' focus, which felt (mostly) fine at first becomes bone-weary after the first two dozen hours or so. Dated 'tower' mechanics to unlock points of interest, which consist of either monster fights, mini-games, or even more simple QTE events which take 2-3 times longer than they have any right to be.

Far worse than this dated design, however, is that remake often ties wholesale completion of these open-world objectives to sidequests, which doubly-function as a relationship mechanic for party members. Want Tifa to 'like' you more? Better get to playing Yet Another Final Fantasy Card Game. 

Sidequests themselves run the gamut from mostly inoffensive and simple to soul-crushingly bloated and frustrating. One such sidequest, which would raise affinity with a male party member, first required the player to complete every open-world 'mako shrine' event-- four or five locations, spread across two zones of a map, where the player participates in a3-button QTE event to 'finish' the shrine. Finishing these shrines unlocks another open-world event, where the player must leave the vehicle transport they've been given to summon their chocobo, to use the bird to dig for 'transmuter chips'--basically, in-game crafting recipes that allow the player to craft healing items, equippable accessories... and items required for side-quests. 

So, once you've found all the towers, which lets you find all the shrines, you do yet another open-world objective to find a crafting recipe (and then make sure you have the requisite materials to craft the side-quest item), and once you have the item needed for the sidequest, the quest actually begins! And what *is* this quest?

This quest involves you going to three locations, spread across the map, and using the crafted item (a trap) at these three locations, attempting to capture a creature. Upon leaving the third and final trap, you return to the first trap you laid, fight monsters, and then go do the same thing at the second trap you laid. And then the third. And then the quest is finished! Congratulations! For this hour and half-ish amount of work, you get... a one-star materia, and barret's 'affinity' for you goes from a green smiley face to... a green smiley face.

And this is what FFVII rebirth is. Over and over and over again, which giant chunks of cutscenes that are either cavity-inducing cute & sweet, or borderline incomprehensible melodrama shoveled in between.

Die-hard FFVII fans and lovers of all things FFVII-related are likely to find an enjoyable enough time here-- Rebirth is a weaponized amalgamation of nostalgia and fanservice that feels especially designed for them. Anyone less enchanted by Cloud, Sephiroth, and the whole gang might find significantly less joy in the experience.

After just shy of thirty years dealing with this crew, I know I am.",DisastraDoom,2024-03-02,decidedly mixedbag hour say vii rebirth feel le like continued effort remake vii like videogame adaptation issue manga adaptation vii gone careful tonecrafting vii remake pinpoint focus narrative replaced wild mishmash tone focused narrative meter misshapen uneven chunk dated open world design minigames many minigames personally find weird tonal imbalance offputting aspect play far forty plus hour vii rebirth spent game attempting wacky hilarious road tripbeach episode cloud gang interrupted every often baldlystated melodrama cryptic unexplained nonsense remotely make sense youve fully bought game expanded medium landscape want know going well play four five game watch movie etc etc open world focus felt mostly fine first becomes boneweary first two dozen hour dated tower mechanic unlock point interest consist either monster fight minigames even simple te event take time longer right far worse dated design however remake often tie wholesale completion openworld objective sidequests doublyfunction relationship mechanic party member want tica like better get playing yet another final fantasy card game sidequests run gamut mostly offensive simple soulcrushingly bloated frustrating one sidequest would raise affinity male party member first required player complete every openworld make shrine event four five location spread across two zone map player participates button te event finish shrine finishing shrine unlocks another openworld event player must leave vehicle transport theyre given summon chocobo use bird dig transmitter chipsbasically name crafting recipe allow player craft healing item equitable accessory item required sidequests youve found tower let find shrine yet another openworld objective find crafting recipe make sure requisite material craft sidequest item item needed sidequest quest actually begin quest quest involves going three location spread across map using crafted item trap three location attempting capture creature upon leaving third final trap return first trap laid fight monster go thing second trap laid third quest finished congratulations hour catfish amount work get thestar materia barrels affinity go green smiley face green smiley face vii rebirth giant chunk cutscenes either cavityinducing cute sweet borderline incomprehensible melodrama shovel richard vii fan lover thing ffviirelated likely find enjoyable enough time rebirth weaponized amalgamation nostalgia fanservice feel especially designed anyone le enchanted cloud sephiroth whole gang might find significantly le joy experience shy thirty year dealing crew know,positivo
14346,14346,Final Fantasy VII Rebirth es un sueño hecho realidad para los amantes del juego original.,TheBoss,2024-03-02,final fantasy vii rebirth dream come true lover original game,positivo
14347,14347,Posiblemente el mejor videojuego que eh jugado en mi vida más de 100 horas después de haberlo jugado,Alext,2024-03-02,possibly best video game played life hour played,positivo
14348,14348,"Ignore the hate from those about the way the game performs.

Given just how ambitious and fun this game is, the minor imperfections should be forgiven.

I was not the biggest fan of Part 1, but I've been pleasantly surprised by Rebirth.

I'm only 6 hours in, but it has gripped me significantly more than the first.

Anyone who's on the fence as a result of the first game should give it a go. Square Enix have done a stand up job on this one!",Hardini,2024-03-02,ignore hate way game performs given ambitious fun game minor perfection forgiven biggest fan part ive pleasant surprised rebirth im hour ripped significantly first anyone who fence result first game give go square enix done stand job one,positivo
14349,14349,"So far, it's one of the best games I've ever played. A stunning homage to the golden era of JRPGs.",,2024-03-02,far one best game ive ever played stunning homage golden era drugs,positivo
14350,14350,"This is everything I hoped for and more. Original FFVII is my favorite game of all time, and this is the best possible outcome for a remake! I love it!!",,2024-03-02,everything hoped original vii favorite game time best possible outcome remake love,positivo
14351,14351,[SPOILER ALERT: This review contains spoilers.],Noctis,2024-03-02,spoiler alert review contains spoiler,positivo
14352,14352,"One of the best Final Fantasy games I’ve played. The story, graphics and combat system are some of the highlights. Great challenge and excellent game play.",Dknwhy,2024-03-02,one best final fantasy game ’ played story graphic combat system highlight great challenge excellent game play,positivo
14353,14353,Haven’t been able to drop my controller. Played 20 hrs in the past two days. It is amazing! What else can I possibly say?,ultrosff,2024-03-02,’ able drop controller played hr past two day amazing else possibly say,positivo
14354,14354,"the game is out of this world
it has become my favourite game ever along with ff7 remake part 1
it is a must play for sure, i had no doubts

i saw that some people gave it a 1 and i am assuming it's because of some story changes that i am not aware of ...since i never played the original, but i really dont think the game deserves 1 at all just because of that (there will always be people that dont like things anyway). I am enjoying the story and the mystery that it has so far, but apart from that there are already many reasons to give this game a 10 and i have barely scratched the surface. I really like the active combat and its depth, the exploration, the world and the freedom that the game gives you overall. It's a must buy in my opinion and i can't wait for the final part which i am assuming it won't be disappointing. This is GOTY 2024 for me",bigChungusU_U,2024-03-02,game world become favourite game ever along ff remake part must play sure doubt saw people gave assuming story change aware since never played original really dont think game deserves always people dont like thing anyway enjoying story mystery far apart already many reason give game barely scratched surface really like active combat depth exploration world freedom game give overall must buy opinion cant wait final part assuming wont disappointing got,positivo
14355,14355,Absolutely fantastic this is a love letter to all fans of the Final Fantasy Series…:::And I’ve always loved the series and especially 7 it was the first game I’ve ever played and got me into gaming and the remake is a very big reminder why being a gamer is awesome,Ldennis,2024-03-02,absolutely fantastic love letter fan final fantasy series…and ’ always loved series especially first game ’ ever played got gaming remake big reminder gamer awesome,positivo
14356,14356,"Mise en scène hors norme, développement des perso super bien traité, on s'y attache tellement.Gameplay franchement jouissif, le fait de pouvoir switcher entre les persos sans latence est tellement satisfaisant.Musique et réorchestration au petit oignon.ff7 riberth est une chef d'œuvre. Bravo pour l équipe de square enix",Chawki,2024-03-02,outstanding staging development super well treated character attach much frankly enjoyable gameplay fact able switch character without latency satisfactory music orchestration small onion workbravo square enix team,positivo
14357,14357,Best final fantasy game since Final Fantasy 10. Square Enix is finally back!,Ryanknight,2024-03-02,best final fantasy game since final fantasy square enix finally back,positivo
14358,14358,[SPOILER ALERT: This review contains spoilers.],Jeje,2024-03-02,spoiler alert review contains spoiler,positivo
14359,14359,"A love letter to the original, the side quests and side content is perfect there is something to do every few minutes and none of the side content is even needed to progress it is just a reason to keep you playing and immersed in the world, this feels like what witcher 3 would look like as a Jrpg, the game allows you to get to know your party and form bonds with them and the story is engrossing.

The combat is vastly improved over previous titles the amount of variety in how you engage and exploit weaknesses is so much more than any other game before it, this is the perfect formula.",TauntedYou,2024-03-02,love letter original side quest side content perfect something every minute none side content even needed progress reason keep playing immersed world feel like pitcher would look like rpg game allows get know party form bond story grossing combat vastly improved previous title amount variety engage exploit weakness much game perfect formula,positivo
14360,14360,"Amazing 
Superaron al anterior, Gráficamente hermoso y en una pantalla LG oled 4K se ve de lujo, un 10 es poco para lo que se merece, Simplemente Espectacular",shenmue,2024-03-02,amazing exceeded previous one graphically beautiful lg old k screen look luxurious little deserves simply spectacular,positivo
14361,14361,the best game ever created by square. it aspires to and elevates the jrpg genre out of scale in the panorama of current jrpg. probably the best game of 2024,DarthFaber,2024-03-02,best game ever created square aspires elevated rpg genre scale panorama current rpg probably best game,positivo
14362,14362,"Good lord…….just when you think Final Fantasy 7 couldn’t get any better, Square Enix outdoes themselves. Honestly don’t wanna spoil anything as a lot has changed from the original, but this is an absolute Game of the Year contender. Maybe even a Game of the Generation contender if The Last of Us Part 2 never came out. My one and only gripe is the performance mode has some pop-in, but besides that minor flaw this is as close to a 10/10 game as one can get. As always, ignore the console warring fanboys that try to drag this game down with their arbitrary 0/10 reviews because Xbox can’t release games anywhere near as good this game. And guess what……it’s currently only playable on the PlayStation **** best place to play!!!",ParanoydAndroyd,2024-03-02,good lord……just think final fantasy ’ get better square enix outdoor honestly ’ wan na spoil anything lot changed original absolute game year contender maybe even game generation contender last u part never came one grape performance mode point besides minor flaw close game one get always ignore console warring annoys try drag game arbitrary review xbox ’ release game anywhere near good game guess what……it ’ currently playable playstation best place play,positivo
14363,14363,"Can companies stop releasing broken, unfinished products?
Both graphics modes are headache inducing for different reasons.
Performance mode is a blurry mess that looks like an early PS3 game at best, just less sharp. Graphics mode is the choppiest 30 fps i have ever experienced.
The game seems to be amazing, but it's hard to enjoy due to these glaring issues that are especially  ridiculous given how the game only had to be optimized for one single hardware configuration.",Vampireknigh,2024-03-01,company stop releasing broken unfinished product graphic mode headache inducing different reason performance mode blurry mess look like early p game best le sharp graphic mode happiest fps ever experienced game seems amazing hard enjoy due glaring issue especially ridiculous given game optimized one single hardware configuration,positivo
14364,14364,"This game is truly a master **** story and music is much better, while still retaining the best of the original **** combat system was already perfected in FF7Remake, but the addition of Synergy Skills and Synergy Abilities  expands the range of strategic possibilities.Without a doubt, the best system in the history of FinalFantasy.",dokins,2024-03-02,game truly master story music much better still retaining best original combat system already perfected remake addition synergy skill synergy ability expands range strategic possibilitieswithout doubt best system history finalfantasy,positivo
14365,14365,this game is absolutely fantasticfrom the music to the areas thecombat is much improved and the mini games are fun the story is fine too i know people wanna cry about the whisperers acting like they where just introduced but they where in advent children this game has a ton to offer its an easy 10 out of 10,jenos,2024-03-02,game absolutely fantasticfrom music area thecombat much improved mini game fun story fine know people wan na cry whispers acting like introduced advent child game ton offer easy,positivo
14366,14366,I dare to say that this game surpasses the original. It's definitely the Goty.,Reeds,2024-03-02,dare say game surpasses original definitely got,positivo
14367,14367,"Melhor escolha que Square pode escolher , foi dividir o game em 3 partes historia ,gameplay , exploração e beleza do game esta um nível muito cima do que estamos ultimamente habituados",Nilson,2024-03-02,best choice square choose dividing game part history gameplay exploration beauty game level far used lately,positivo
14368,14368,"The people that rate 1 to this game because it has towers and they do not like the story or graphics, is the same that rate 10 to zelda,which has towers, no story and no graphics.",Alpamaa,2024-03-01,people rate game tower like story graphic rate zeldawhich tower story graphic,positivo
14369,14369,"Don’t know how they improved from Final Fantasy VII remake so much. They almost perfected every part of this game, while there are some minor faults here and there it does not hinder my enjoyment and love for this game at all.",FinalLee,2024-03-02,’ know improved final fantasy vii remake much almost perfected every part game minor fault hinder enjoyment love game,positivo
14370,14370,"I am just blown away, this is truly a final fantasy game again, a full fledged rpg with massiv good content. A musst have for and jrpg love. Not only ff Fans. Its a love Letter. For me, my best game for the last year. Just enjoy.",SickK,2024-03-02,blown away truly final fantasy game full fledged rpg massive good content must rpg love ff fan love letter best game last year enjoy,positivo
14371,14371,"This game is phenomenal. SE really knocked it out  the park with this one, & the devs should be proud of themselves for delivering this fantastic sequel in the FFVIIR trilogy. 
The combat and story are fantastic, and the music is perfection.
The character development also shines brightly in this game, and I love how some of the side quests even come with their own backstory. Usually NPC’s are minor characters, but in this game they actually feel like they have more significance, and thanks to this it really makes this a world fighting for. 
The main characters have such amazing bonds with eachother, & they’re a group of people I fell in love with even more than I did in Remake. Some scenes also really pull on your heartstrings. Lots of emotion and care was put in to creating this game, &  this is everything a Final Fantasy game should be.
There are some graphical texturing issues in the open world; but to be fair it’s such a large & mostly open world, and these are minor issues  that don’t bother me at all. There are issues in other similar games too, and It didn’t get in the way of the experience for me. Talking about graphics; the cinematic scenes are beautiful, and the locations you explore are extremely detailed & stunning.
Overall, FFVII Rebirth is a masterpiece, and I’m beyond excited to see what SE have in store for the final game in the FFVII Remake trilogy, along with the conclusion to this reimagined, and gripping, story.",GamerUK,2024-03-02,game phenomenal se really knocked park one devs proud delivering fantastic sequel ffviir trilogy combat story fantastic music perfection character development also shine brightly game love side quest even come backstory usually npc ’ minor character game actually feel like significance thanks really make world fighting main character amazing bond eachother ’ group people fell love even remake scene also really pull heartstrings lot emotion care put creating game everything final fantasy game graphical featuring issue open world fair ’ large mostly open world minor issue ’ bother issue similar game ’ get way experience talking graphic cinematic scene beautiful location explore extremely detailed stunning overall vii rebirth masterpiece ’ beyond excited see se store final game vii remake trilogy along conclusion remained gripping story,positivo
14372,14372,"Absolutely blown away. A utter testament of love to the orginal and the sheer work and scale that must of been put into this is mind numbing. It truly is on the same scale of when you leave midgar for the first time in the orginal and everything that follows in comparison.
Looking back on some of the 'issues' that have been raised in reviews such 'low res textures and pop in' and some 'pacing issues' are valid points when comparing it to the first but when you finally see the scale of it for yourself.. Those points almost become insulting in all honesty given everything that has been done here.",Whereismax,2024-03-02,absolutely blown away utter testament love original sheer work scale must put mind naming truly scale leave midway first time original everything follows comparison looking back issue raised review low re texture pop pacing issue valid point comparing first finally see scale point almost become insulting honesty given everything done,positivo
14373,14373,"Fantastic game, Music, Story, World, Characters, Side content, all is a 10.
The game is a must buy.",Soyeon,2024-03-02,fantastic game music story world character side content game must buy,positivo
14374,14374,"You can make a 10 game just of gold saucer no words,If you give a 0 to this game you lose credibility.Open world is amazing,I am a lover of ff but I admit 16 and others wasn't what I expected for the franchise,ff7 rebirth makes everything good even if you hate everything  that is not exactly as you expect this game is still 9.Dont fall in zelda lovers reviews.",Cesarontiveros,2024-03-01,make game gold saucer words give game lose credibilityopen world amazing lover ff admit others wasnt expected franchise rebirth make everything good even hate everything exactly expect game still dont fall zelda lover review,positivo
14375,14375,"20hours in
-Incredible openworld
-Combat is fun, sometimes need tactic
-Cut scene top quality. 
-Characters interaction so good. 
Not so burry on my 27inch4K monitor
10/10 masterpiece",terrychan,2024-03-02,hour incredible openworld combat fun sometimes need tactic cut scene top quality character interaction good bury inch monitor masterpiece,positivo
14376,14376,"The best JRPG of this generation, A journey that reminds me the same feel that makes me love this series",Lexuname,2024-03-02,best rpg generation journey reminds feel make love series,positivo
14377,14377,The game is perfect. It has improved in every aspect from its prequel. The world is big and beautiful and the combat is a perfect combination between action and ATB.,Len,2024-03-02,game perfect improved every aspect prequel world big beautiful combat perfect combination action atb,positivo
14378,14378,"From the combat, open world, and the story Final Fantasy 7 Rebirth capitalizes on its predecessor like no other and I have loved just about everything from this game. The characters from remake were touched up so the game does not feel stale and certain mechanics that were tied to Materia were rolled into the characters move set. This seems like a fair and equal to the original Final Fantasy 7. Performance seems like a really big issue but these games all look great, so I am not one to complain about it but I can not ignore how the buffery the mode looks.",FactOFiction,2024-03-02,combat open world story final fantasy rebirth capitalized predecessor like loved everything game character remake touched game feel stale certain mechanic tied materia rolled character move set seems like fair equal original final fantasy performance seems like really big issue game look great one complain ignore buffer mode look,positivo
14379,14379,"I have never EVER, in all my gaming years, came across to a game that is so absolutely the labor of love as FF7 Rebirth. Square Enix's effort is phenomenal, since they recreated one of the most iconic game enhancing every possile element and also making the game accessible to newcomers. Impressive visuals, amazing battle system and customization options, best story ever, amazing narration and characters and the greatest OST to land in a videogame. Make yourselves a favor and enjoy FF7 Rebirth. I don't want to finish it. One of kind. Masterpiece.",akiranet,2024-03-02,never ever gaming year came across game absolutely labor love ff rebirth square enix effort phenomenal since recreated one iconic game enhancing every possible element also making game accessible newcomer impressive visuals amazing battle system customization option best story ever amazing narration character greatest ost land videogame make favor enjoy ff rebirth dont want finish one kind masterpiece,positivo
14380,14380,"Is a Dream Come True, a Rebirth of a World and Characters that we hold so Dear and close to our Hearts️",Kimson,2024-03-02,dream come true rebirth world character hold dear close hearts️,positivo
14381,14381,"I cannot stop playing Rebirth as it's too interesting.
Thanks SQUARE ENIX. This must be my one of best game.",Brabrabra,2024-03-02,stop playing rebirth interesting thanks square enix must one best game,positivo
14382,14382,"The best FF i ever play for long time, great sound, great adventure, greatest FF graphics so far...loveeeeeeeeee thisssssss so much. It can be played for long time, 100 hours plus",Indra,2024-03-02,best ff ever play long time great sound great adventure greatest ff graphic farloveeeeeeeeee thisssssss much played long time hour plus,positivo
14383,14383,"Final Fantasy 7 Rebirth is one of the best games, great game, story, i love it.",muxaujl,2024-03-02,final fantasy rebirth one best game great game story love,positivo
14384,14384,"So far have been playing FF7 Rebirth for around 15 hours so far I’m enjoying it, Square Enix has built on game play mechanics really well, open world segments are beaming full of life and wonder, even side quests and side activities are widely varied and always engaging and plot wise so far far I think rebirth is a worthy continuation from remake and can see so much effort has been put into Rebirth to to truly make it a great game.",J,2024-03-02,far playing ff rebirth around hour far ’ enjoying square enix built game play mechanic really well open world segment beating full life wonder even side quest side activity widely varied always engaging plot wise far far think rebirth worthy continuation remake see much effort put rebirth truly make great game,positivo
14385,14385,"The original FF VII is the greatest game ever made, Rebirth tries to the capture the magic the original had and does so in Spades. This game oozes with charm and devotion the dev team put into delivering a masterpiece",mnm,2024-03-01,original ff vii greatest game ever made rebirth try capture magic original spade game one charm devotion dev team put delivering masterpiece,positivo
14386,14386,"I am actively blown away every time I turn on my PS5 to play this game. I will be shocked if anything better than this comes out this year. The combat is a SERIOUS upgrade from Remake, the scale is unbelievable, the visuals are top notch, no performance hiccups or crashes in 27 hours, plenty of content, story beats are satisfying (including the changes, some of the changes are actually better and make more sense than the original), the score is gorgeous and nostalgic, I mean the list goes on and on. This is what a perfect game looks like. If you're a lover of the medium and have been on the fence: pull the trigger, because this game will be remembered for decades",JussaPeak,2024-03-02,actively blown away every time turn p play game shocked anything better come year combat serious upgrade remake scale unbelievable visuals top notch performance pickup crash hour plenty content story beat satisfying including change change actually better make sense original score gorgeous nostalgic mean list go perfect game look like youre lover medium fence pull trigger game remembered decade,positivo
14387,14387,[SPOILER ALERT: This review contains spoilers.],Pandabot,2024-03-02,spoiler alert review contains spoiler,positivo
14388,14388,"I cannot believe they pulled this off I am 25 hours in and cannot express the crazy amount of fanfare this games throws at you. You can easily spend 20/30 hours in the FIRST area, the grassland. Just to summarize amazing enemy design, extremely cool synergy moves, battles and combat are so fun it just leaves you wanting more. The story well let’s just say it’s based on one of the best of ALL time. I have only found some very very small flaws in the game, the chocobo maneuverability is a little lacking, not enough battles spread throughout the amazing maps, would be so much nicer if things were picked up automatically instead of always pressing triangle. These are my only complaints but non of them overshadow this masterpiece. This so far is my favorite FF of all time and that’s coming from a die hard ff fan that has played every single entry and spin off. Go buy this game immediately.",chris,2024-03-02,believe pulled hour express crazy amount fanfare game throw easily spend hour first area grassland summarize amazing enemy design extremely cool synergy move battle combat fun leaf wanting story well let ’ say ’ based one best time found small flaw game chocobo maneuverability little lacking enough battle spread throughout amazing map would much nicer thing picked automatically instead always pressing triangle complaint non overshadowed masterpiece far favorite ff time ’ coming die hard ff fan played every single entry spin go buy game immediately,positivo
14389,14389,Wonderful breathtaking childhood memories ..finaly a Final Fantasy that brings back old memories ...the music everything is on point 10 out 10,Serbinator,2024-03-02,wonderful breathtaking childhood memory final final fantasy brings back old memory music everything point,positivo
14390,14390,[SPOILER ALERT: This review contains spoilers.],Limitless,2024-03-02,spoiler alert review contains spoiler,positivo
14391,14391,This is a simple 10/10 game. The only thing I'm worried about is can Part 3 be more fun than this.,hanjyak,2024-03-02,simple game thing im worried part fun,positivo
14392,14392,This should be the standard for every Final Fantasy from now on. Rebirth is the GOAT!! Amazing game. Can’t put it down.Taking my time with this masterpiece!,BoomieRogers,2024-03-02,standard every final fantasy rebirth goat amazing game ’ put downtaking time masterpiece,positivo
14393,14393,"Everything is top notch, story as ost as graphics.. There is nothing to say about the game that is bad a part form chocobo stucks on 3 cm rock, apart from that this game is what perfection looks like.",Hakz,2024-03-02,everything top notch story ost graphic nothing say game bad part form chocobo stocks cm rock apart game perfection look like,positivo
14394,14394,"Rebirth immediately takes us where Remake could not. The first entry was truly a play test in comparison to what this game offers. The amount of story content is an honest testament to Hamaguchi and the rest of the Squenix development team. They’ve challenged themselves to miss nothing and add more. Bigger and better than any previous final fantasy entry. There’s mini games galore and plenty of side content. This game will keep you coming back and is paced absolutely perfectly to allow you to experience everything it has to offer. This is the game squaresoft faithfuls have been waiting for and oh boy was the wait worth it. For all the hard times we’ve been through I’m proud to say I’m in love with Final Fantasy again and cannot wait for more. This game makes me feel like a kid experiencing the game again for the first time and has brought so much joy, laughter, and emotion.",ZackisALIVE,2024-03-02,rebirth immediately take u remake could first entry truly play test comparison game offer amount story content honest testament hamaguchi rest squenix development team ’ challenged miss nothing add bigger better previous final fantasy entry ’ mini game galore plenty side content game keep coming back paced absolutely perfectly allow experience everything offer game squaresoft faithful waiting oh boy wait worth hard time ’ ’ proud say ’ love final fantasy wait game make feel like kid experiencing game first time brought much joy laughter emotion,positivo
14395,14395,I have a big fan of playstation 1 Final Fantasy 7. This remake version if the perfect game to re-enjoy the game.,nicam,2024-03-02,big fan playstation final fantasy remake version perfect game enjoy game,positivo
14396,14396,The graphic is good  and game system has also made me enjoying the game. Thanks for Square-Enix  has made this game.,CKCCKC,2024-03-02,graphic good game system also made enjoying game thanks squareenix made game,positivo
14397,14397,This is love. Can hardly believe this is being made and the quality of it all. Feels like I am dreaming.,daytona_usa,2024-03-02,love hardly believe made quality feel like dreaming,positivo
